Município,rate,id,codigo_uf
Vale do Sol,5.3,4302253,43
Vale Real,2.2,4302254,43
Vale Verde,10.3,4302252,43
Vanini,6.3,4302255,43
Venâncio Aires,4.9,4302260,43
Vera Cruz,4.7,4302270,43
Veranópolis,3.0,4302280,43
Vespasiano Correa,5.2,4302285,43
Viadutos,5.5,4302290,43
Viamão,3.8,4302300,43
Vicente Dutra,11.2,4302310,43
Victor Graeff,2.8,4302320,43
Vila Flores,1.1,4302330,43
Vila Lângaro,5.4,4302335,43
Vila Maria,4.2,4302340,43
Vila Nova do Sul,7.9,4302345,43
Vista Alegre,7.7,4302350,43
Vista Alegre do Prata,2.1,4302360,43
Vista Gaúcha,6.7,4302370,43
Vitória das Missões,10.3,4302375,43
Westfalia,1.7,4302377,43
Xangri-lá,3.0,4302380,43
Água Clara,9.3,5000020,50
Alcinópolis,10.2,5000025,50
Amambai,9.7,5000060,50
Anastácio,13.9,5000070,50
Anaurilândia,12.6,5000080,50
Angélica,11.9,5000085,50
Antônio João,14.0,5000090,50
Aparecida do Taboado,9.0,5000100,50
Aquidauana,8.4,5000110,50
Aral Moreira,15.6,5000124,50
Bandeirantes,10.8,5000150,50
Bataguassu,9.7,5000190,50
Batayporã,12.4,5000200,50
Bela Vista,8.3,5000210,50
Bodoquena,11.6,5000215,50
Bonito,7.7,5000220,50
Brasilândia,11.4,5000230,50
Caarapó,11.3,5000240,50
Camapuã,8.9,5000260,50
Campo Grande,3.8,5000270,50
Caracol,7.4,5000280,50
Cassilândia,10.3,5000290,50
Chapadão do Sul,4.7,5000295,50
Corguinho,12.4,5000310,50
Coronel Sapucaia,17.0,5000315,50
Corumbá,5.9,5000320,50
Costa Rica,8.4,5000325,50
Coxim,10.9,5000330,50
Deodápolis,12.2,5000345,50
Dois Irmãos do Buriti,12.7,5000348,50
Douradina,10.5,5000350,50
Dourados,5.2,5000370,50
Eldorado,12.9,5000375,50
Fátima do Sul,10.6,5000380,50
Figueirão,10.8,5000390,50
Glória de Dourados,11.0,5000400,50
Guia Lopes da Laguna,13.3,5000410,50
Iguatemi,13.2,5000430,50
Inocência,12.6,5000440,50
Itaporã,11.4,5000450,50
Itaquiraí,15.1,5000460,50
Ivinhema,8.2,5000470,50
Japorã,23.0,5000480,50
Jaraguari,10.1,5000490,50
Jardim,8.4,5000500,50
Jateí,12.6,5000510,50
Juti,18.1,5000515,50
Ladário,5.8,5000520,50
Laguna Carapã,11.2,5000525,50
Maracaju,7.3,5000540,50
Miranda,13.2,5000560,50
Mundo Novo,11.4,5000568,50
Naviraí,10.1,5000570,50
Nioaque,11.8,5000580,50
Nova Alvorada do Sul,8.7,5000600,50
Nova Andradina,8.0,5000620,50
Novo Horizonte do Sul,12.8,5000625,50
Paranaíba,11.0,5000630,50
Paranhos,19.6,5000635,50
Pedro Gomes,14.8,5000640,50
Ponta Porã,8.9,5000660,50
Porto Murtinho,10.4,5000690,50
Ribas do Rio Pardo,10.9,5000710,50
Rio Brilhante,7.0,5000720,50
Rio Negro,11.8,5000730,50
Rio Verde de Mato Grosso,11.7,5000740,50
Rochedo,6.5,5000750,50
Santa Rita do Pardo,12.7,5000755,50
São Gabriel do Oeste,4.9,5000769,50
Selvíria,12.4,5000780,50
Sete Quedas,19.4,5000770,50
Sidrolândia,8.4,5000790,50
Sonora,12.7,5000793,50
Tacuru,18.8,5000795,50
Taquarussu,15.0,5000797,50
Terenos,8.1,5000800,50
Três Lagoas,6.1,5000830,50
Vicentina,15.4,5000840,50
Acorizal,24.3,5100010,51
Água Boa,6.4,5100020,51
Alta Floresta,8.4,5100025,51
Alto Araguaia,8.1,5100030,51
Alto Boa Vista,12.3,5100035,51
Alto Garças,9.3,5100040,51
Alto Paraguai,14.3,5100050,51
Alto Taquari,7.0,5100060,51
Apiacás,12.9,5100080,51
Araguaiana,10.6,5100100,51
Araguainha,16.1,5100120,51
Araputanga,10.6,5100125,51
Arenápolis,12.0,5100130,51
Aripuanã,9.4,5100140,51
Barão de Melgaço,18.8,5100160,51
Barra do Bugres,13.8,5100170,51
Barra do Garças,7.7,5100180,51
Bom Jesus do Araguaia,8.6,5100185,51
Brasnorte,8.6,5100190,51
Cáceres,10.8,5100250,51
Campinápolis,24.5,5100260,51
Campo Novo do Parecis,5.0,5100263,51
Campo Verde,6.2,5100267,51
Campos de Júlio,5.0,5100268,51
Canabrava do Norte,10.4,5100269,51
Canarana,10.5,5100270,51
Carlinda,15.9,5100279,51
Castanheira,13.0,5100285,51
Chapada dos Guimarães,11.8,5100300,51
Cláudia,9.3,5100305,51
Cocalinho,14.0,5100310,51
Colíder,10.6,5100320,51
Colniza,10.2,5100325,51
Comodoro,12.0,5100330,51
Confresa,11.0,5100335,51
Conquista D'Oeste,9.9,5100336,51
Cotriguaçu,9.0,5100337,51
Cuiabá,4.5,5100340,51
Curvelândia,16.1,5100343,51
Denise,16.8,5100345,51
Diamantino,6.5,5100350,51
Dom Aquino,14.9,5100360,51
Feliz Natal,8.8,5100370,51
Figueirópolis D'Oeste,13.0,5100380,51
Gaúcha do Norte,22.3,5100385,51
General Carneiro,12.3,5100390,51
Glória D'Oeste,13.8,5100395,51
Guarantã do Norte,7.0,5100410,51
Guiratinga,12.8,5100420,51
Indiavaí,15.4,5100450,51
Ipiranga do Norte,5.3,5100452,51
Itanhangá,8.4,5100454,51
Itaúba,12.4,5100455,51
Itiquira,6.9,5100460,51
Jaciara,10.3,5100480,51
Jangada,23.5,5100490,51
Jauru,17.7,5100500,51
Juara,10.5,5100510,51
Juína,8.9,5100515,51
Juruena,10.5,5100517,51
Juscimeira,12.9,5100520,51
Lambari D'Oeste,15.5,5100523,51
Lucas do Rio Verde,2.4,5100525,51
Luciara,13.0,5100530,51
Marcelândia,10.9,5100558,51
Matupá,9.2,5100560,51
Mirassol d'Oeste,11.6,5100562,51
Nobres,12.2,5100590,51
Nortelândia,11.5,5100600,51
Nossa Senhora do Livramento,23.2,5100610,51
Nova Bandeirantes,7.4,5100615,51
Nova Brasilândia,21.9,5100620,51
Nova Canaã do Norte,12.9,5100621,51
Nova Guarita,11.6,5100880,51
Nova Lacerda,11.7,5100618,51
Nova Marilândia,11.4,5100885,51
Nova Maringá,9.4,5100890,51
Nova Monte Verde,10.3,5100895,51
Nova Mutum,4.3,5100622,51
Nova Nazaré,24.2,5100617,51
Nova Olímpia,13.0,5100623,51
Nova Santa Helena,13.9,5100619,51
Nova Ubiratã,7.7,5100624,51
Nova Xavantina,9.8,5100625,51
Novo Horizonte do Norte,15.5,5100627,51
Novo Mundo,10.8,5100626,51
Novo Santo Antônio,11.7,5100631,51
Novo São Joaquim,16.0,5100628,51
Paranaíta,10.3,5100629,51
Paranatinga,10.8,5100630,51
Pedra Preta,13.2,5100637,51
Peixoto de Azevedo,16.4,5100642,51
Planalto da Serra,16.2,5100645,51
Poconé,16.6,5100650,51
Pontal do Araguaia,8.8,5100665,51
Ponte Branca,14.7,5100670,51
Pontes e Lacerda,9.4,5100675,51
Porto Alegre do Norte,9.7,5100677,51
Porto dos Gaúchos,10.7,5100680,51
Porto Esperidião,14.1,5100682,51
Porto Estrela,25.8,5100685,51
Poxoréo,16.1,5100700,51
Primavera do Leste,4.7,5100704,51
Querência,8.0,5100706,51
Reserva do Cabaçal,18.6,5100715,51
Ribeirão Cascalheira,12.6,5100718,51
Ribeirãozinho,11.0,5100719,51
Rio Branco,15.3,5100720,51
Rondolândia,14.5,5100757,51
Rondonópolis,6.7,5100760,51
Rosário Oeste,16.2,5100770,51
Salto do Céu,14.7,5100775,51
Santa Carmem,8.3,5100724,51
Santa Cruz do Xingu,8.2,5100774,51
Santa Rita do Trivelato,5.0,5100776,51
Santa Terezinha,15.2,5100777,51
Santo Afonso,14.0,5100726,51
Santo Antônio do Leste,12.6,5100779,51
Santo Antônio do Leverger,14.4,5100780,51
São Félix do Araguaia,11.6,5100785,51
São José do Povo,16.2,5100729,51
São José do Rio Claro,11.3,5100730,51
São José do Xingu,12.9,5100735,51
São José dos Quatro Marcos,11.7,5100710,51
São Pedro da Cipa,17.4,5100740,51
Sapezal,5.3,5100787,51
Serra Nova Dourada,14.2,5100788,51
Sinop,5.1,5100790,51
Sorriso,5.7,5100792,51
Tabaporã,8.3,5100794,51
Tangará da Serra,7.8,5100795,51
Tapurah,6.6,5100800,51
Terra Nova do Norte,10.6,5100805,51
Tesouro,11.6,5100810,51
Torixoréu,11.3,5100820,51
União do Sul,12.9,5100830,51
Vale de São Domingos,13.5,5100835,51
Várzea Grande,5.5,5100840,51
Vera,8.6,5100850,51
Vila Bela da Santíssima Trindade,9.9,5100550,51
Vila Rica,9.2,5100860,51
Abadia de Goiás,8.2,5200005,52
Abadiânia,11.6,5200010,52
Acreúna,14.2,5200013,52
Adelândia,13.6,5200015,52
Água Fria de Goiás,14.2,5200017,52
Água Limpa,10.1,5200020,52
Águas Lindas de Goiás,7.0,5200025,52
Alexânia,10.3,5200030,52
Aloândia,15.5,5200050,52
Alto Horizonte,13.4,5200055,52
Alto Paraíso de Goiás,11.7,5200060,52
Alvorada do Norte,17.3,5200080,52
Amaralina,17.1,5200082,52
Americano do Brasil,15.3,5200085,52
Amorinópolis,17.1,5200090,52
Anápolis,5.3,5200110,52
Anhanguera,2.4,5200120,52
Anicuns,10.3,5200130,52
Aparecida de Goiânia,5.0,5200140,52
Aparecida do Rio Doce,11.7,5200145,52
Aporé,11.3,5200150,52
Araçu,15.0,5200160,52
Aragarças,8.2,5200170,52
Aragoiânia,9.5,5200180,52
Araguapaz,17.9,5200215,52
Arenópolis,15.4,5200235,52
Aruanã,12.4,5200250,52
Aurilândia,14.3,5200260,52
Avelinópolis,14.8,5200280,52
Baliza,18.0,5200310,52
Barro Alto,12.5,5200320,52
Bela Vista de Goiás,8.8,5200330,52
Bom Jardim de Goiás,16.3,5200340,52
Bom Jesus de Goiás,9.6,5200350,52
Bonfinópolis,10.9,5200355,52
Bonópolis,19.2,5200357,52
Brazabrantes,11.3,5200360,52
Britânia,15.7,5200380,52
Buriti Alegre,8.2,5200390,52
Buriti de Goiás,14.5,5200393,52
Buritinópolis,18.6,5200396,52
Cabeceiras,13.8,5200400,52
Cachoeira Alta,10.6,5200410,52
Cachoeira de Goiás,14.6,5200420,52
Cachoeira Dourada,12.7,5200425,52
Caçu,7.7,5200430,52
Caiapônia,13.6,5200440,52
Caldas Novas,5.3,5200450,52
Caldazinha,10.8,5200455,52
Campestre de Goiás,12.9,5200460,52
Campinaçu,12.2,5200465,52
Campinorte,11.4,5200470,52
Campo Alegre de Goiás,9.5,5200480,52
Campo Limpo de Goiás,13.2,5200485,52
Campos Belos,15.4,5200490,52
Campos Verdes,19.4,5200495,52
Carmo do Rio Verde,11.0,5200500,52
Castelândia,25.0,5200505,52
Catalão,4.9,5200510,52
Caturaí,12.1,5200520,52
Cavalcante,27.0,5200530,52
Ceres,6.9,5200540,52
Cezarina,10.1,5200545,52
Chapadão do Céu,4.7,5200547,52
Cidade Ocidental,4.8,5200549,52
Cocalzinho de Goiás,12.9,5200551,52
Colinas do Sul,12.0,5200552,52
Córrego do Ouro,10.1,5200570,52
Corumbá de Goiás,13.5,5200580,52
Corumbaíba,8.7,5200590,52
Cristalina,8.7,5200620,52
Cristianópolis,6.5,5200630,52
Crixás,11.1,5200640,52
Cromínia,12.0,5200650,52
Cumari,8.0,5200660,52
Damianópolis,17.4,5200670,52
Damolândia,13.8,5200680,52
Davinópolis,13.9,5200690,52
Diorama,11.7,5200710,52
Divinópolis de Goiás,21.3,5200830,52
Doverlândia,15.2,5200725,52
Edealina,11.9,5200735,52
Edéia,11.2,5200740,52
Estrela do Norte,15.6,5200750,52
Faina,18.1,5200753,52
Fazenda Nova,14.6,5200760,52
Firminópolis,11.0,5200780,52
Flores de Goiás,17.3,5200790,52
Formosa,8.6,5200800,52
Formoso,11.5,5200810,52
Gameleira de Goiás,11.7,5200815,52
Goianápolis,14.9,5200840,52
Goiandira,7.5,5200850,52
Goianésia,9.0,5200860,52
Goiânia,3.1,5200870,52
Goianira,8.4,5200880,52
Goiás,12.6,5200890,52
Goiatuba,8.1,5200910,52
Gouvelândia,19.1,5200915,52
Guapó,9.8,5200920,52
Guaraíta,9.6,5200929,52
Guarani de Goiás,21.6,5200940,52
Guarinos,12.9,5200945,52
Heitoraí,13.0,5200960,52
Hidrolândia,6.8,5200970,52
Hidrolina,12.3,5200980,52
Iaciara,19.9,5200990,52
Inaciolândia,19.6,5200993,52
Indiara,12.3,5200995,52
Inhumas,9.5,5201000,52
Ipameri,10.9,5201010,52
Ipiranga de Goiás,12.5,5201015,52
Iporá,10.9,5201020,52
Israelândia,11.9,5201030,52
Itaberaí,9.2,5201040,52
Itaguari,14.2,5201056,52
Itaguaru,14.5,5201060,52
Itajá,10.6,5201080,52
Itapaci,12.7,5201090,52
Itapirapuã,15.9,5201100,52
Itapuranga,13.6,5201120,52
Itarumã,11.4,5201130,52
Itauçu,10.6,5201140,52
Itumbiara,7.4,5201150,52
Ivolândia,12.3,5201160,52
Jandaia,13.1,5201170,52
Jaraguá,9.4,5201180,52
Jataí,6.8,5201190,52
Jaupaci,18.1,5201200,52
Jesúpolis,14.9,5201205,52
Joviânia,10.8,5201210,52
Jussara,12.6,5201220,52
Lagoa Santa,6.9,5201225,52
Leopoldo de Bulhões,14.4,5201230,52
Luziânia,8.0,5201250,52
Mairipotaba,11.3,5201260,52
Mambaí,19.7,5201270,52
Mara Rosa,14.6,5201280,52
Marzagão,10.0,5201290,52
Matrinchã,17.5,5201295,52
Maurilândia,14.3,5201300,52
Mimoso de Goiás,15.5,5201305,52
Minaçu,13.2,5201308,52
Mineiros,7.3,5201310,52
Moiporá,14.6,5201340,52
Monte Alegre de Goiás,24.0,5201350,52
Montes Claros de Goiás,11.8,5201370,52
Montividiu,8.8,5201375,52
Montividiu do Norte,16.9,5201377,52
Morrinhos,8.1,5201380,52
Morro Agudo de Goiás,13.8,5201385,52
Mossâmedes,14.6,5201390,52
Mozarlândia,13.6,5201400,52
Mundo Novo,20.3,5201405,52
Mutunópolis,17.1,5201410,52
Nazário,12.6,5201440,52
Nerópolis,6.6,5201450,52
Niquelândia,11.6,5201460,52
Nova América,16.9,5201470,52
Nova Aurora,11.2,5201480,52
Nova Crixás,20.1,5201483,52
Nova Glória,16.4,5201486,52
Nova Iguaçu de Goiás,11.4,5201487,52
Nova Roma,21.4,5201490,52
Nova Veneza,9.1,5201500,52
Novo Brasil,12.7,5201520,52
Novo Gama,7.3,5201523,52
Novo Planalto,19.6,5201525,52
Orizona,6.8,5201530,52
Ouro Verde de Goiás,10.1,5201540,52
Ouvidor,7.1,5201550,52
Padre Bernardo,13.1,5201560,52
Palestina de Goiás,7.3,5201565,52
Palmeiras de Goiás,10.2,5201570,52
Palmelo,9.0,5201580,52
Palminópolis,11.7,5201590,52
Panamá,13.6,5201600,52
Paranaiguara,13.4,5201630,52
Paraúna,11.8,5201640,52
Perolândia,12.0,5201645,52
Petrolina de Goiás,9.9,5201680,52
Pilar de Goiás,11.2,5201690,52
Piracanjuba,10.8,5201710,52
Piranhas,13.7,5201720,52
Pirenópolis,11.0,5201730,52
Pires do Rio,6.7,5201740,52
Planaltina,9.8,5201760,52
Pontalina,13.7,5201770,52
Porangatu,9.5,5201800,52
Porteirão,12.9,5201805,52
Portelândia,14.1,5201810,52
Posse,12.8,5201830,52
Professor Jamil,14.1,5201839,52
Quirinópolis,9.1,5201850,52
Rialma,6.6,5201860,52
Rianápolis,14.6,5201870,52
Rio Quente,4.1,5201878,52
Rio Verde,6.3,5201880,52
Rubiataba,9.2,5201890,52
Sanclerlândia,11.7,5201900,52
Santa Bárbara de Goiás,12.1,5201910,52
Santa Cruz de Goiás,13.8,5201920,52
Santa Fé de Goiás,11.9,5201925,52
Santa Helena de Goiás,10.9,5201930,52
Santa Isabel,13.9,5201935,52
Santa Rita do Araguaia,8.8,5201940,52
Santa Rita do Novo Destino,22.3,5201945,52
Santa Rosa de Goiás,14.2,5201950,52
Santa Tereza de Goiás,15.3,5201960,52
Santa Terezinha de Goiás,14.5,5201970,52
Santo Antônio da Barra,18.6,5201971,52
Santo Antônio de Goiás,8.0,5201973,52
Santo Antônio do Descoberto,8.7,5201975,52
São Domingos,25.0,5201980,52
São Francisco de Goiás,15.5,5201990,52
São João d'Aliança,13.0,5202000,52
São João da Paraúna,11.8,5202005,52
São Luís de Montes Belos,9.5,5202010,52
São Luíz do Norte,16.2,5202015,52
São Miguel do Araguaia,11.4,5202020,52
São Miguel do Passa Quatro,10.9,5202026,52
São Patrício,12.1,5202028,52
São Simão,11.2,5202040,52
Senador Canedo,6.7,5202045,52
Serranópolis,11.6,5202050,52
Silvânia,8.0,5202060,52
Simolândia,18.8,5202068,52
Sítio d'Abadia,22.8,5202070,52
Taquaral de Goiás,10.7,5202100,52
Teresina de Goiás,15.0,5202108,52
Terezópolis de Goiás,13.1,5202119,52
Três Ranchos,6.6,5202130,52
Trindade,7.5,5202140,52
Trombas,17.0,5202145,52
Turvânia,11.6,5202150,52
Turvelândia,18.6,5202155,52
Uirapuru,18.3,5202157,52
Uruaçu,10.1,5202160,52
Uruana,12.9,5202170,52
Urutaí,7.9,5202180,52
Valparaíso de Goiás,3.4,5202185,52
Varjão,15.1,5202190,52
Vianópolis,8.7,5202200,52
Vicentinópolis,12.5,5202205,52
Vila Boa,16.9,5202220,52
Vila Propício,18.7,5202230,52
Brasília,3.6,5300010,53
